image_id,image_path,sex,category,length,style,designer,shop_name,hashtag1,hashtag2,hashtag3
여성_PERM_롱_루즈펌_8,images\여성_PERM_롱_루즈펌_8.jpg,여성,PERM,롱,루즈펌,디자이너 정동현,모어온헤어 신논현점,#레이어드컷,#루즈펌,#물결펌
여성_PERM_롱_루즈펌_9,images\여성_PERM_롱_루즈펌_9.jpg,여성,PERM,롱,루즈펌,실장 아인,모어온헤어 신논현점,#루즈펌,#애쉬브라운,#레이어드컷
여성_PERM_롱_루즈펌_10,images\여성_PERM_롱_루즈펌_10.jpg,여성,PERM,롱,루즈펌,원장 동현,에끌레르헤어 이대본점,#애쉬브라운,#밀크브라운,#레이어드컷
여성_PERM_롱_루즈펌_12,images\여성_PERM_롱_루즈펌_12.jpg,여성,PERM,롱,루즈펌,디자이너 이브 ,라운드엘 천호 로데오점,#S컬펌,#루즈펌,#물결펌
여성_PERM_롱_루즈펌_13,images\여성_PERM_롱_루즈펌_13.jpg,여성,PERM,롱,루즈펌,수석 실장 상제,디센트헤어 석촌점,#레이어드컷,#C컬펌,#루즈펌
여성_PERM_롱_루즈펌_14,images\여성_PERM_롱_루즈펌_14.jpg,여성,PERM,롱,루즈펌,수석 실장 상제,디센트헤어 석촌점,#S컬펌,#루즈펌,#물결펌
여성_PERM_롱_루즈펌_16,images\여성_PERM_롱_루즈펌_16.jpg,여성,PERM,롱,루즈펌,원장 유하,살롱드아르엘 금천롯데캐슬점,#레이어드컷,#루즈펌,#내츄럴펌
여성_PERM_롱_루즈펌_17,images\여성_PERM_롱_루즈펌_17.jpg,여성,PERM,롱,루즈펌,원장 바비,샵오오티디 강남점,#글램펌,#루즈펌,#내츄럴펌
여성_PERM_롱_루즈펌_20,images\여성_PERM_롱_루즈펌_20.jpg,여성,PERM,롱,루즈펌,디자이너 승민,모어온헤어 신논현점,#S컬펌,#루즈펌,#셋팅펌
여성_PERM_롱_루즈펌_21,images\여성_PERM_롱_루즈펌_21.jpg,여성,PERM,롱,루즈펌,수석실장 수채하,준오헤어 노원사거리점,#S컬펌,#발롱펌,#루즈펌
여성_PERM_롱_루즈펌_22,images\여성_PERM_롱_루즈펌_22.jpg,여성,PERM,롱,루즈펌,디자이너 엘,에이바헤어 신당역점,#레이어드컷,#루즈펌,#레이어드펌
여성_PERM_롱_루즈펌_23,images\여성_PERM_롱_루즈펌_23.jpg,여성,PERM,롱,루즈펌,디자이너 엘,에이바헤어 신당역점,#레이어드컷,#레이어드펌,#루즈펌
여성_PERM_롱_루즈펌_24,images\여성_PERM_롱_루즈펌_24.jpg,여성,PERM,롱,루즈펌,수석디자이너 방주련,르블라썸 강남점,#루즈펌,#물결펌,#다크브라운
여성_PERM_롱_루즈펌_25,images\여성_PERM_롱_루즈펌_25.jpg,여성,PERM,롱,루즈펌,팀장 미라,리안헤어 관악현대점,#빌드펌,#루즈펌,#C컬펌
여성_PERM_롱_루즈펌_27,images\여성_PERM_롱_루즈펌_27.jpg,여성,PERM,롱,루즈펌,디자이너 다영,오유헤어디자인 홍대점,#S컬펌,#허쉬컷,#루즈펌
여성_PERM_롱_루즈펌_32,images\여성_PERM_롱_루즈펌_32.jpg,여성,PERM,롱,루즈펌,디렉터 하루,순수 청담본점,#루즈펌,#파티,#땋은머리
여성_PERM_롱_디지털펌_1,images\여성_PERM_롱_디지털펌_1.jpg,여성,PERM,롱,디지털펌,디자이너 세나,박준뷰티랩 신림점,#셋팅펌,#디지털펌,#레이어드컷
여성_PERM_롱_디지털펌_2,images\여성_PERM_롱_디지털펌_2.jpg,여성,PERM,롱,디지털펌,디자이너 윤결,모어온헤어 강남점,#S컬펌,#디지털펌,#레이어드컷
여성_PERM_롱_디지털펌_3,images\여성_PERM_롱_디지털펌_3.jpg,여성,PERM,롱,디지털펌,실장 민준,희올헤어 본점,#S컬펌,#레이어드펌,#디지털펌
여성_PERM_롱_디지털펌_4,images\여성_PERM_롱_디지털펌_4.jpg,여성,PERM,롱,디지털펌,실장 민준,희올헤어 본점,#빌드펌,#레이어드펌,#디지털펌
여성_PERM_롱_디지털펌_5,images\여성_PERM_롱_디지털펌_5.jpg,여성,PERM,롱,디지털펌,실장 민준,희올헤어 본점,#S컬펌,#레이어드펌,#디지털펌
여성_PERM_롱_디지털펌_6,images\여성_PERM_롱_디지털펌_6.jpg,여성,PERM,롱,디지털펌,디자이너 윤아,메이에르 구로점,#원랭스컷,#디지털펌,#레드브라운
여성_PERM_롱_디지털펌_7,images\여성_PERM_롱_디지털펌_7.jpg,여성,PERM,롱,디지털펌,실장 민준,희올헤어 본점,#빌드펌,#레이어드펌,#디지털펌
여성_PERM_롱_디지털펌_8,images\여성_PERM_롱_디지털펌_8.jpg,여성,PERM,롱,디지털펌,실장 민준,희올헤어 본점,#S컬펌,#디지털펌,#레이어드펌
여성_PERM_롱_디지털펌_9,images\여성_PERM_롱_디지털펌_9.jpg,여성,PERM,롱,디지털펌,디자이너 우혁,제오헤어 신촌점,#레이어드컷,#S컬펌,#디지털펌
여성_PERM_롱_디지털펌_11,images\여성_PERM_롱_디지털펌_11.jpg,여성,PERM,롱,디지털펌,수석디자이너 민지,살롱 드 프레 삼성역점,#디지털펌,#레이어드펌,#카키브라운
여성_PERM_롱_디지털펌_12,images\여성_PERM_롱_디지털펌_12.jpg,여성,PERM,롱,디지털펌,실장 민준,희올헤어 본점,#S컬펌,#레이어드펌,#디지털펌
여성_PERM_롱_디지털펌_13,images\여성_PERM_롱_디지털펌_13.jpg,여성,PERM,롱,디지털펌,실장 민준,희올헤어 본점,#C컬펌,#레이어드펌,#디지털펌
여성_PERM_롱_디지털펌_14,images\여성_PERM_롱_디지털펌_14.jpg,여성,PERM,롱,디지털펌,실장 민준,희올헤어 본점,#빌드펌,#레이어드펌,#디지털펌
여성_PERM_롱_디지털펌_15,images\여성_PERM_롱_디지털펌_15.jpg,여성,PERM,롱,디지털펌,실장 민준,희올헤어 본점,#레이어드펌,#빌드펌,#디지털펌
여성_PERM_롱_디지털펌_16,images\여성_PERM_롱_디지털펌_16.jpg,여성,PERM,롱,디지털펌,실장 민준,희올헤어 본점,#레이어드펌,#빌드펌,#디지털펌
여성_PERM_롱_디지털펌_17,images\여성_PERM_롱_디지털펌_17.jpg,여성,PERM,롱,디지털펌,실장 민준,희올헤어 본점,#빌드펌,#레이어드펌,#디지털펌
여성_PERM_롱_디지털펌_18,images\여성_PERM_롱_디지털펌_18.jpg,여성,PERM,롱,디지털펌,실장 민준,희올헤어 본점,#S컬펌,#레이어드펌,#디지털펌
여성_PERM_롱_디지털펌_19,images\여성_PERM_롱_디지털펌_19.jpg,여성,PERM,롱,디지털펌,실장 민준,희올헤어 본점,#S컬펌,#디지털펌,#레이어드펌
여성_PERM_롱_디지털펌_20,images\여성_PERM_롱_디지털펌_20.jpg,여성,PERM,롱,디지털펌,실장 민준,희올헤어 본점,#S컬펌,#레이어드펌,#디지털펌
여성_PERM_롱_디지털펌_22,images\여성_PERM_롱_디지털펌_22.jpg,여성,PERM,롱,디지털펌,실장 민준,희올헤어 본점,#C컬펌,#레이어드펌,#디지털펌
여성_PERM_롱_디지털펌_23,images\여성_PERM_롱_디지털펌_23.jpg,여성,PERM,롱,디지털펌,실장 민준,희올헤어 본점,#빌드펌,#레이어드펌,#디지털펌
여성_PERM_롱_디지털펌_24,images\여성_PERM_롱_디지털펌_24.jpg,여성,PERM,롱,디지털펌,실장 민준,희올헤어 본점,#빌드펌,#레이어드펌,#디지털펌
여성_PERM_롱_디지털펌_25,images\여성_PERM_롱_디지털펌_25.jpg,여성,PERM,롱,디지털펌,디자이너 김보람,희올헤어 본점,#C컬펌,#디지털펌,#올리브브라운
여성_PERM_롱_디지털펌_29,images\여성_PERM_롱_디지털펌_29.jpg,여성,PERM,롱,디지털펌,실장 민준,희올헤어 본점,#C컬펌,#레이어드펌,#디지털펌
여성_PERM_롱_디지털펌_34,images\여성_PERM_롱_디지털펌_34.jpg,여성,PERM,롱,디지털펌,Stylist 리아,박준뷰티랩 뚝섬유원지역점,#레이어드펌,#디지털펌,#레이어드컷
여성_PERM_롱_디지털펌_35,images\여성_PERM_롱_디지털펌_35.jpg,여성,PERM,롱,디지털펌,수석디자이너 예진,하브 선릉점,#S컬펌,#디지털펌,#애쉬브라운
여성_PERM_롱_물결펌_0,images\여성_PERM_롱_물결펌_0.jpg,여성,PERM,롱,물결펌,디자이너 정동현,모어온헤어 신논현점,#물결펌,#레이어드컷,#러블리펌
여성_PERM_롱_물결펌_2,images\여성_PERM_롱_물결펌_2.jpg,여성,PERM,롱,물결펌,디자이너 윤승주,희올헤어 본점,#젤리펌,#물결펌,#러블리펌
여성_PERM_롱_물결펌_5,images\여성_PERM_롱_물결펌_5.jpg,여성,PERM,롱,물결펌,디자이너 최인혜,희올헤어 본점,#S컬펌,#물결펌,#젤리펌
여성_PERM_롱_물결펌_8,images\여성_PERM_롱_물결펌_8.jpg,여성,PERM,롱,물결펌,실장 아람,모어온헤어 강남점,#S컬펌,#물결펌,#레이어드컷
여성_PERM_롱_물결펌_9,images\여성_PERM_롱_물결펌_9.jpg,여성,PERM,롱,물결펌,디자이너 김세은,모어온헤어 본점,#젤리펌,#물결펌,#S컬펌
여성_PERM_롱_물결펌_10,images\여성_PERM_롱_물결펌_10.jpg,여성,PERM,롱,물결펌,디자이너 김송이,희올헤어 본점,#물결펌,#에어펌,#젤리펌
여성_PERM_롱_물결펌_24,images\여성_PERM_롱_물결펌_24.jpg,여성,PERM,롱,물결펌,원장 다와,이타헤어 선릉역점,#볼륨매직,#밀크브라운,#레이어드컷
여성_PERM_롱_물결펌_25,images\여성_PERM_롱_물결펌_25.jpg,여성,PERM,롱,물결펌,실장 조은,희올헤어 본점,#C컬펌,#레이어드펌,#레이어드컷
여성_PERM_롱_물결펌_26,images\여성_PERM_롱_물결펌_26.jpg,여성,PERM,롱,물결펌,디자이너 김세은,모어온헤어 본점,#물결펌,#젤리펌,#S컬펌
여성_PERM_롱_물결펌_27,images\여성_PERM_롱_물결펌_27.jpg,여성,PERM,롱,물결펌,디자이너 정재원,모어온헤어 신논현점,#C컬펌,#레이어드펌,#레이어드컷
여성_PERM_롱_물결펌_28,images\여성_PERM_롱_물결펌_28.jpg,여성,PERM,롱,물결펌,부원장 비달사손,에이치플레이스 서초아크로비스타점,#C컬펌,#레이어드컷,#내츄럴펌
여성_PERM_롱_물결펌_29,images\여성_PERM_롱_물결펌_29.jpg,여성,PERM,롱,물결펌,디자이너 최인혜,희올헤어 본점,#내츄럴펌,#S컬펌,#젤리펌
여성_PERM_롱_물결펌_30,images\여성_PERM_롱_물결펌_30.jpg,여성,PERM,롱,물결펌,디자이너 유진,이타헤어 선릉역점,#C컬펌,#레이어드펌,#레이어드컷
여성_PERM_롱_물결펌_31,images\여성_PERM_롱_물결펌_31.jpg,여성,PERM,롱,물결펌,디자이너 유진,이타헤어 선릉역점,#레이어드컷,#레이어드펌,#S컬펌
여성_PERM_롱_물결펌_32,images\여성_PERM_롱_물결펌_32.jpg,여성,PERM,롱,물결펌,디자이너 유진,이타헤어 선릉역점,#올리브브라운,#레이어드컷,#레이어드펌
여성_PERM_롱_물결펌_33,images\여성_PERM_롱_물결펌_33.jpg,여성,PERM,롱,물결펌,디자이너 유진,이타헤어 선릉역점,#애쉬브라운,#레이어드컷,#레이어드펌
여성_PERM_롱_물결펌_34,images\여성_PERM_롱_물결펌_34.jpg,여성,PERM,롱,물결펌,실장 소연,희올헤어 본점,#허쉬펌,#S컬펌,#허쉬컷
여성_PERM_롱_물결펌_35,images\여성_PERM_롱_물결펌_35.jpg,여성,PERM,롱,물결펌,실장 소연,희올헤어 본점,#볼륨매직,#애쉬블루,#레이어드컷
여성_PERM_롱_볼륨펌_0,images\여성_PERM_롱_볼륨펌_0.jpg,여성,PERM,롱,볼륨펌,디자이너 김송이,희올헤어 본점,#물결펌,#볼륨펌,#레이어드펌
여성_PERM_롱_볼륨펌_1,images\여성_PERM_롱_볼륨펌_1.jpg,여성,PERM,롱,볼륨펌,디자이너 정동현,모어온헤어 신논현점,#레이어드컷,#볼륨펌,#셋팅펌
여성_PERM_롱_볼륨펌_2,images\여성_PERM_롱_볼륨펌_2.jpg,여성,PERM,롱,볼륨펌,디자이너 유진,오버마운트 홍대점,#볼드펌,#볼륨펌,#레이어드컷
여성_PERM_롱_볼륨펌_3,images\여성_PERM_롱_볼륨펌_3.jpg,여성,PERM,롱,볼륨펌,디자이너 김송이,희올헤어 본점,#볼륨펌,#레이어드펌,#레이어드컷
여성_PERM_롱_볼륨펌_4,images\여성_PERM_롱_볼륨펌_4.jpg,여성,PERM,롱,볼륨펌,원장 바비,샵오오티디 강남점,#히피펌,#젤리펌,#볼륨펌
여성_PERM_롱_볼륨펌_6,images\여성_PERM_롱_볼륨펌_6.jpg,여성,PERM,롱,볼륨펌,디자이너 현이,하브 선릉점,#젤리펌,#볼륨펌,#다크브라운
여성_PERM_롱_볼륨펌_7,images\여성_PERM_롱_볼륨펌_7.jpg,여성,PERM,롱,볼륨펌,디자이너 하주,하브 선릉점,#C컬펌,#볼륨펌,#허쉬펌
여성_PERM_롱_볼륨펌_8,images\여성_PERM_롱_볼륨펌_8.jpg,여성,PERM,롱,볼륨펌,디자이너 현이,하브 선릉점,#볼륨펌,#볼륨매직,#애쉬브라운
여성_PERM_롱_볼륨펌_9,images\여성_PERM_롱_볼륨펌_9.jpg,여성,PERM,롱,볼륨펌,원장 바비,샵오오티디 강남점,#히피펌,#젤리펌,#볼륨펌
여성_PERM_롱_볼륨펌_10,images\여성_PERM_롱_볼륨펌_10.jpg,여성,PERM,롱,볼륨펌,원장 바비,샵오오티디 강남점,#히피펌,#젤리펌,#볼륨펌
여성_PERM_롱_볼륨펌_12,images\여성_PERM_롱_볼륨펌_12.jpg,여성,PERM,롱,볼륨펌,디자이너 하원,스타일헤어 ,#C컬펌,#셋팅펌,#볼륨펌
여성_PERM_롱_볼륨펌_13,images\여성_PERM_롱_볼륨펌_13.jpg,여성,PERM,롱,볼륨펌,디자이너 하원,스타일헤어 ,#빌드펌,#믹스펌,#볼륨펌
여성_PERM_롱_볼륨펌_14,images\여성_PERM_롱_볼륨펌_14.jpg,여성,PERM,롱,볼륨펌,디자이너 하원,스타일헤어 ,#S컬펌,#C컬펌,#볼륨펌
여성_PERM_롱_볼륨펌_15,images\여성_PERM_롱_볼륨펌_15.jpg,여성,PERM,롱,볼륨펌,원장 은솔,리츠A헤어 마곡나루점,#C컬펌,#볼륨펌,#볼륨매직
여성_PERM_롱_볼륨펌_16,images\여성_PERM_롱_볼륨펌_16.jpg,여성,PERM,롱,볼륨펌,디자이너 이슬,준오헤어 흑석역점,#C컬펌,#볼륨펌,#다크브라운
여성_PERM_롱_볼륨펌_17,images\여성_PERM_롱_볼륨펌_17.jpg,여성,PERM,롱,볼륨펌,부원장 민경,어반그라운드헤어 상왕십리점,#C컬펌,#볼륨펌,#밀크브라운
여성_PERM_롱_볼륨펌_18,images\여성_PERM_롱_볼륨펌_18.jpg,여성,PERM,롱,볼륨펌,수석디자이너 혜령,살롱드라피네 잠실점,#젤리펌,#히피펌,#볼륨펌
여성_PERM_롱_볼륨펌_19,images\여성_PERM_롱_볼륨펌_19.jpg,여성,PERM,롱,볼륨펌,디자이너 지희,이가자헤어비스 왕십리점,#S컬펌,#볼륨펌,#허쉬컷
여성_PERM_롱_볼륨펌_20,images\여성_PERM_롱_볼륨펌_20.jpg,여성,PERM,롱,볼륨펌,실장 전해리,모어온헤어 신논현점,#빌드펌,#레이어드펌,#볼륨펌
여성_PERM_롱_볼륨펌_22,images\여성_PERM_롱_볼륨펌_22.jpg,여성,PERM,롱,볼륨펌,디자이너 김시아,아눔헤어 본점,#오렌지브라운,#볼륨매직,#볼륨펌
여성_PERM_롱_볼륨펌_23,images\여성_PERM_롱_볼륨펌_23.jpg,여성,PERM,롱,볼륨펌,디자이너 김시아,아눔헤어 본점,#C컬펌,#볼륨펌,#다크브라운
여성_PERM_롱_볼륨펌_24,images\여성_PERM_롱_볼륨펌_24.jpg,여성,PERM,롱,볼륨펌,실장 세리,메이에르 구로점,#C컬펌,#볼륨펌,#볼륨매직
여성_PERM_롱_볼륨펌_25,images\여성_PERM_롱_볼륨펌_25.jpg,여성,PERM,롱,볼륨펌,실장 세리,메이에르 구로점,#C컬펌,#셋팅펌,#볼륨펌
여성_PERM_롱_볼륨펌_26,images\여성_PERM_롱_볼륨펌_26.jpg,여성,PERM,롱,볼륨펌,팀장 황구,베이바이허슬기 서울숲점,#레이어드컷,#물결펌,#볼륨펌
여성_PERM_롱_볼륨펌_28,images\여성_PERM_롱_볼륨펌_28.jpg,여성,PERM,롱,볼륨펌,수석디자이너 이채연,야드 광화문 본점,#볼륨펌,#S컬펌,#블루블랙
여성_PERM_롱_볼륨펌_31,images\여성_PERM_롱_볼륨펌_31.jpg,여성,PERM,롱,볼륨펌,stylist 예은,새로헤어 관악점,#레이어드펌,#볼륨펌,#발롱펌
여성_PERM_롱_볼륨펌_34,images\여성_PERM_롱_볼륨펌_34.jpg,여성,PERM,롱,볼륨펌,디자이너 소원,헤어더뷰 강남점,#레이어드컷,#볼륨매직,#볼륨펌
여성_PERM_롱_볼륨펌_35,images\여성_PERM_롱_볼륨펌_35.jpg,여성,PERM,롱,볼륨펌,수석디자이너 리사,아에르헤어 여의도점,#레이어드컷,#S컬펌,#볼륨펌
여성_PERM_롱_러블리펌_1,images\여성_PERM_롱_러블리펌_1.jpg,여성,PERM,롱,러블리펌,디자이너 윤승주,희올헤어 본점,#젤리펌,#물결펌,#러블리펌
여성_PERM_롱_러블리펌_2,images\여성_PERM_롱_러블리펌_2.jpg,여성,PERM,롱,러블리펌,원장 우연,메이에르 구로점,#러블리펌,#레이어드펌,#애쉬브라운
여성_PERM_롱_러블리펌_4,images\여성_PERM_롱_러블리펌_4.jpg,여성,PERM,롱,러블리펌,디자이너 박서준,준오헤어 건대역1호점,#레이어드펌,#러블리펌,#레이어드컷
여성_PERM_롱_러블리펌_5,images\여성_PERM_롱_러블리펌_5.jpg,여성,PERM,롱,러블리펌,디자이너 최인혜,희올헤어 본점,#러블리펌,#물결펌,#젤리펌
여성_PERM_롱_러블리펌_7,images\여성_PERM_롱_러블리펌_7.jpg,여성,PERM,롱,러블리펌,stylist 천지현,꾸블랑헤어 성신여대2호점,#레이어드펌,#러블리펌,#레이어드컷
여성_PERM_롱_러블리펌_8,images\여성_PERM_롱_러블리펌_8.jpg,여성,PERM,롱,러블리펌,실장 신슬기,희올헤어 본점,#S컬펌,#러블리펌,#허쉬펌
여성_PERM_롱_러블리펌_9,images\여성_PERM_롱_러블리펌_9.jpg,여성,PERM,롱,러블리펌,디자이너 환희,환희의빛헤어 방학점,#물결펌,#러블리펌,#레이어드컷
여성_PERM_롱_러블리펌_13,images\여성_PERM_롱_러블리펌_13.jpg,여성,PERM,롱,러블리펌,수석디자이너 홍주,꾸블랑헤어 왕십리점,#카키브라운,#레이어드펌,#러블리펌
여성_PERM_롱_러블리펌_14,images\여성_PERM_롱_러블리펌_14.jpg,여성,PERM,롱,러블리펌,실장 전해리,모어온헤어 신논현점,#젤리펌,#올리브브라운,#러블리펌
여성_PERM_롱_러블리펌_15,images\여성_PERM_롱_러블리펌_15.jpg,여성,PERM,롱,러블리펌,디자이너 하주,하브 선릉점,#물결펌,#발레아쥬,#러블리펌
여성_PERM_롱_러블리펌_16,images\여성_PERM_롱_러블리펌_16.jpg,여성,PERM,롱,러블리펌,수석 stylist 이은비,꾸블랑헤어 성신여대2호점,#다크브라운,#레이어드컷,#러블리펌
여성_PERM_롱_러블리펌_17,images\여성_PERM_롱_러블리펌_17.jpg,여성,PERM,롱,러블리펌,부원장 비달사손,에이치플레이스 서초아크로비스타점,#러블리펌,#올리브브라운,#레이어드컷
여성_PERM_롱_러블리펌_21,images\여성_PERM_롱_러블리펌_21.jpg,여성,PERM,롱,러블리펌,실장 소라,오아오헤어 한남점,#러블리펌,#S컬펌,#레이어드컷
여성_PERM_롱_러블리펌_22,images\여성_PERM_롱_러블리펌_22.jpg,여성,PERM,롱,러블리펌,부원장 서준,라블룸헤어 강남역점,#레이어드펌,#러블리펌,#셋팅펌
여성_PERM_롱_러블리펌_26,images\여성_PERM_롱_러블리펌_26.jpg,여성,PERM,롱,러블리펌,수석디자이너 아연,샵오오티디 강남점,#러블리펌,#물결펌,#다크브라운
여성_PERM_롱_러블리펌_29,images\여성_PERM_롱_러블리펌_29.jpg,여성,PERM,롱,러블리펌,디자이너 수,메이봄헤어 본점,#레이어드컷,#러블리펌,#레이어드펌
여성_PERM_롱_러블리펌_30,images\여성_PERM_롱_러블리펌_30.jpg,여성,PERM,롱,러블리펌,부원장 백도경,메이봄헤어 본점,#S컬펌,#러블리펌,#다크브라운
여성_PERM_롱_러블리펌_31,images\여성_PERM_롱_러블리펌_31.jpg,여성,PERM,롱,러블리펌,디자이너 승민,모어온헤어 신논현점,#S컬펌,#러블리펌,#레이어드펌
여성_PERM_롱_러블리펌_32,images\여성_PERM_롱_러블리펌_32.jpg,여성,PERM,롱,러블리펌,디자이너 로희,에이바헤어 낙성대역점,#러블리펌,#S컬펌,#다크브라운
여성_PERM_롱_러블리펌_33,images\여성_PERM_롱_러블리펌_33.jpg,여성,PERM,롱,러블리펌,디자이너 로희,에이바헤어 낙성대역점,#S컬펌,#러블리펌,#젤리펌
여성_PERM_롱_러블리펌_34,images\여성_PERM_롱_러블리펌_34.jpg,여성,PERM,롱,러블리펌,디자이너 건희,박승철헤어스투디오 상도점,#오렌지브라운,#레이어드컷,#러블리펌
여성_PERM_롱_러블리펌_35,images\여성_PERM_롱_러블리펌_35.jpg,여성,PERM,롱,러블리펌,수석디자이너 태리,이가자헤어비스 왕십리점,#S컬펌,#러블리펌,#레이어드컷
여성_PERM_롱_지젤펌_0,images\여성_PERM_롱_지젤펌_0.jpg,여성,PERM,롱,지젤펌,원장 지원,오브무아 홍대점,#젤리펌,#지젤펌,#히피펌
여성_PERM_롱_지젤펌_1,images\여성_PERM_롱_지젤펌_1.jpg,여성,PERM,롱,지젤펌,수석디자이너 홍주,꾸블랑헤어 왕십리점,#히피펌,#젤리펌,#지젤펌
여성_PERM_롱_지젤펌_2,images\여성_PERM_롱_지젤펌_2.jpg,여성,PERM,롱,지젤펌,부원장 서준,라블룸헤어 강남역점,#지젤펌,#젤리펌,#히피펌
여성_PERM_롱_지젤펌_4,images\여성_PERM_롱_지젤펌_4.jpg,여성,PERM,롱,지젤펌,디자이너 요한,에이바헤어 송파나루역점,#레이어드컷,#루즈펌,#지젤펌
여성_PERM_롱_지젤펌_6,images\여성_PERM_롱_지젤펌_6.jpg,여성,PERM,롱,지젤펌,수석디자이너 봉정,르블라썸 강남점,#블루블랙,#레이어드컷,#지젤펌
여성_PERM_롱_지젤펌_8,images\여성_PERM_롱_지젤펌_8.jpg,여성,PERM,롱,지젤펌,수석디자이너 홍주,꾸블랑헤어 왕십리점,#히피펌,#젤리펌,#지젤펌
여성_PERM_롱_지젤펌_13,images\여성_PERM_롱_지젤펌_13.jpg,여성,PERM,롱,지젤펌,수석 실장 이서,디센트헤어 석촌점,#에어펌,#젤리펌,#지젤펌
여성_PERM_롱_지젤펌_14,images\여성_PERM_롱_지젤펌_14.jpg,여성,PERM,롱,지젤펌,원장 예빈,헤어더뷰 강남스트리트점 ,#S컬펌,#지젤펌,#젤리펌
여성_PERM_롱_지젤펌_15,images\여성_PERM_롱_지젤펌_15.jpg,여성,PERM,롱,지젤펌,원장 박시은,킨(KEEN)헤어 강남점,#애쉬블루,#레이어드컷,#지젤펌
여성_PERM_롱_지젤펌_20,images\여성_PERM_롱_지젤펌_20.jpg,여성,PERM,롱,지젤펌,부원장 담아,에이바헤어 강변점,#레이어드컷,#지젤펌,#애쉬블론드
여성_PERM_롱_지젤펌_21,images\여성_PERM_롱_지젤펌_21.jpg,여성,PERM,롱,지젤펌,디자이너 윤정,에이바헤어 강변점,#레이어드컷,#지젤펌,#다크브라운
여성_PERM_롱_글램펌_0,images\여성_PERM_롱_글램펌_0.jpg,여성,PERM,롱,글램펌,Stylist 정우,탐스런헤어 영등포점,#S컬펌,#글램펌,#루즈펌
여성_PERM_롱_글램펌_1,images\여성_PERM_롱_글램펌_1.jpg,여성,PERM,롱,글램펌,디렉터 현미,순수 청담본점,#S컬펌,#내츄럴펌,#글램펌
여성_PERM_롱_글램펌_2,images\여성_PERM_롱_글램펌_2.jpg,여성,PERM,롱,글램펌,실장 예은,꾸아르헤어 금호점,#글램펌,#발롱펌,#레이어드펌
여성_PERM_롱_글램펌_3,images\여성_PERM_롱_글램펌_3.jpg,여성,PERM,롱,글램펌,실장 다솜,꾸블랑헤어 홍대상수점,#레이어드컷,#레이어드펌,#글램펌
여성_PERM_롱_글램펌_5,images\여성_PERM_롱_글램펌_5.jpg,여성,PERM,롱,글램펌,부원장 백도경,메이봄헤어 본점,#S컬펌,#글램펌,#레이어드컷
여성_PERM_롱_글램펌_6,images\여성_PERM_롱_글램펌_6.jpg,여성,PERM,롱,글램펌,원장 선미,선미로움 본점,#레이어드컷,#글램펌,#셋팅펌
여성_PERM_롱_글램펌_10,images\여성_PERM_롱_글램펌_10.jpg,여성,PERM,롱,글램펌,원장 바비,샵오오티디 강남점,#글램펌,#S컬펌,#물결펌
여성_PERM_롱_글램펌_11,images\여성_PERM_롱_글램펌_11.jpg,여성,PERM,롱,글램펌,디자이너 정동현,모어온헤어 신논현점,#레이어드컷,#글램펌,#레이어드펌
여성_PERM_롱_글램펌_14,images\여성_PERM_롱_글램펌_14.jpg,여성,PERM,롱,글램펌,원장 유하,살롱드아르엘 금천롯데캐슬점,#레이어드컷,#S컬펌,#글램펌
여성_PERM_롱_글램펌_15,images\여성_PERM_롱_글램펌_15.jpg,여성,PERM,롱,글램펌,원장 바비,샵오오티디 강남점,#글램펌,#S컬펌,#레이어드펌
여성_PERM_롱_글램펌_16,images\여성_PERM_롱_글램펌_16.jpg,여성,PERM,롱,글램펌,원장 바비,샵오오티디 강남점,#글램펌,#S컬펌,#레이어드펌
여성_PERM_롱_글램펌_17,images\여성_PERM_롱_글램펌_17.jpg,여성,PERM,롱,글램펌,원장 바비,샵오오티디 강남점,#글램펌,#루즈펌,#내츄럴펌
여성_PERM_롱_글램펌_19,images\여성_PERM_롱_글램펌_19.jpg,여성,PERM,롱,글램펌,원장 바비,샵오오티디 강남점,#글램펌,#S컬펌,#레이어드펌
여성_PERM_롱_글램펌_20,images\여성_PERM_롱_글램펌_20.jpg,여성,PERM,롱,글램펌,원장 바비,샵오오티디 강남점,#글램펌,#S컬펌,#레이어드펌
여성_PERM_롱_글램펌_21,images\여성_PERM_롱_글램펌_21.jpg,여성,PERM,롱,글램펌,원장 바비,샵오오티디 강남점,#글램펌,#S컬펌,#레이어드펌
여성_PERM_롱_글램펌_23,images\여성_PERM_롱_글램펌_23.jpg,여성,PERM,롱,글램펌,원장 바비,샵오오티디 강남점,#글램펌,#S컬펌,#레이어드펌
여성_PERM_롱_글램펌_25,images\여성_PERM_롱_글램펌_25.jpg,여성,PERM,롱,글램펌,실장 은지,꾸블랑헤어 여의도KBS별관점,#S컬펌,#레이어드펌,#글램펌
여성_PERM_롱_글램펌_27,images\여성_PERM_롱_글램펌_27.jpg,여성,PERM,롱,글램펌,부원장 백도경,메이봄헤어 본점,#레이어드컷,#글램펌,#애쉬카키
여성_PERM_롱_글램펌_29,images\여성_PERM_롱_글램펌_29.jpg,여성,PERM,롱,글램펌,디자이너 엘,에이바헤어 신당역점,#레이어드컷,#S컬펌,#글램펌
